time,altitude,x_position,velocity_x,velocity_y,theta_radians,theta_measured_radians,angular_velocity,angular_acceleration,current_mass,current_moi,current_moment_arm,current_stage,engine_thrust,is_burning,drag_force_y,gimbal_actual_deg,dt
1.4700,7.3243,-0.1526,-1.1766,10.0454,0.0964,0.0962,-0.2057,-3.9670,0.9336,0.0728,0.2095,1.0000,15.8162,1.0000,0.0000,-5.0000,0.0100
1.4800,7.4254,-0.1645,-1.1864,10.1124,0.0939,0.0948,-0.2451,-3.9481,0.9334,0.0728,0.2096,1.0000,15.7363,1.0000,0.0000,-5.0000,0.0100
1.4900,7.5272,-0.1764,-1.1913,10.1777,0.0911,0.0930,-0.2841,-3.8940,0.9333,0.0728,0.2096,1.0000,15.5162,1.0000,0.0000,-5.0000,0.0100
1.5000,7.6296,-0.1883,-1.1910,10.2402,0.0879,0.0899,-0.3223,-3.8189,0.9331,0.0728,0.2097,1.0000,15.2123,1.0000,0.0000,-5.0000,0.0100
1.5100,7.7326,-0.2001,-1.1855,10.2998,0.0843,0.0833,-0.3596,-3.7368,0.9329,0.0728,0.2097,1.0000,14.8812,1.0000,0.0000,-5.0000,0.0100
1.5200,7.8361,-0.2119,-1.1748,10.3567,0.0803,0.0809,-0.3963,-3.6613,0.9327,0.0728,0.2097,1.0000,14.5760,1.0000,0.0000,-5.0000,0.0100
1.5300,7.9403,-0.2235,-1.1591,10.4113,0.0760,0.0741,-0.4322,-3.5968,0.9326,0.0728,0.2098,1.0000,14.3152,1.0000,0.0000,-5.0000,0.0100
1.5400,8.0449,-0.2349,-1.1384,10.4641,0.0713,0.0707,-0.4677,-3.5428,0.9324,0.0728,0.2098,1.0000,14.0963,1.0000,0.0000,-5.0000,0.0100
1.5500,8.1500,-0.2460,-1.1128,10.5153,0.0663,0.0671,-0.5026,-3.4987,0.9322,0.0728,0.2099,1.0000,13.9168,1.0000,0.0000,-5.0000,0.0100
1.5600,8.2557,-0.2568,-1.0811,10.5656,0.0609,0.0621,-0.5338,-3.1182,0.9320,0.0727,0.2099,1.0000,13.7741,1.0000,0.0000,-4.5000,0.0100
1.5700,8.3619,-0.2672,-1.0372,10.6158,0.0555,0.0531,-0.5441,-1.0325,0.9319,0.0727,0.2099,1.0000,13.6656,1.0000,0.0000,-1.5000,0.0100
1.5800,8.4685,-0.2772,-0.9975,10.6645,0.0498,0.0489,-0.5715,-2.7367,0.9317,0.0727,0.2100,1.0000,13.5889,1.0000,0.0000,-4.0000,0.0100
1.5900,8.5756,-0.2866,-0.9461,10.7136,0.0440,0.0443,-0.5783,-0.6825,0.9315,0.0727,0.2100,1.0000,13.5414,1.0000,0.0000,-1.0000,0.0100
1.6000,8.6833,-0.2956,-0.8979,10.7618,0.0380,0.0368,-0.5988,-2.0441,0.9313,0.0727,0.2101,1.0000,13.5203,1.0000,0.0000,-3.0000,0.0100
1.6100,8.7914,-0.3041,-0.8465,10.8101,0.0318,0.0307,-0.6192,-2.0451,0.9312,0.0727,0.2101,1.0000,13.5233,1.0000,0.0000,-3.0000,0.0100
1.6200,8.8999,-0.3119,-0.7878,10.8588,0.0255,0.0226,-0.6295,-1.0251,0.9310,0.0727,0.2101,1.0000,13.5478,1.0000,0.0000,-1.5000,0.0100
1.6300,9.0090,-0.3191,-0.7180,10.9079,0.0194,0.0179,-0.6158,1.3714,0.9308,0.0727,0.2102,1.0000,13.5911,1.0000,0.0000,2.0000,0.0100
1.6400,9.1186,-0.3257,-0.6549,10.9570,0.0132,0.0126,-0.6192,-0.3445,0.9307,0.0727,0.2102,1.0000,13.6507,1.0000,0.0000,-0.5000,0.0100
1.6500,9.2287,-0.3316,-0.5902,11.0066,0.0069,0.0057,-0.6227,-0.3465,0.9305,0.0727,0.2103,1.0000,13.7241,1.0000,0.0000,-0.5000,0.0100
1.6600,9.3392,-0.3367,-0.5162,11.0567,0.0009,-0.0004,-0.6052,1.7430,0.9303,0.0727,0.2103,1.0000,13.8086,1.0000,0.0000,2.5000,0.0100
1.6700,9.4503,-0.3412,-0.4442,11.1072,-0.0050,-0.0037,-0.5912,1.4044,0.9301,0.0727,0.2103,1.0000,13.9018,1.0000,0.0000,2.0000,0.0100
1.6800,9.5619,-0.3448,-0.3672,11.1580,-0.0106,-0.0125,-0.5629,2.8279,0.9300,0.0727,0.2104,1.0000,14.0010,1.0000,0.0000,4.0000,0.0100
1.6900,9.6740,-0.3478,-0.2976,11.2096,-0.0161,-0.0153,-0.5487,1.4256,0.9298,0.0726,0.2104,1.0000,14.1037,1.0000,0.0000,2.0000,0.0100
1.7000,9.7866,-0.3501,-0.2270,11.2618,-0.0214,-0.0203,-0.5307,1.7955,0.9296,0.0726,0.2104,1.0000,14.2073,1.0000,0.0000,2.5000,0.0100
1.7100,9.8997,-0.3516,-0.1519,11.3141,-0.0264,-0.0294,-0.4982,3.2536,0.9294,0.0726,0.2105,1.0000,14.3092,1.0000,0.0000,4.5000,0.0100
1.7200,10.0134,-0.3524,-0.0794,11.3670,-0.0311,-0.0315,-0.4654,3.2768,0.9293,0.0726,0.2105,1.0000,14.4070,1.0000,0.0000,4.5000,0.0100
1.7300,10.1276,-0.3525,-0.0150,11.4209,-0.0355,-0.0349,-0.4471,1.8338,0.9291,0.0726,0.2106,1.0000,14.4979,1.0000,0.0000,2.5000,0.0100
1.7400,10.2424,-0.3520,0.0538,11.4747,-0.0397,-0.0415,-0.4139,3.3180,0.9289,0.0726,0.2106,1.0000,14.5796,1.0000,0.0000,4.5000,0.0100
1.7500,10.3577,-0.3508,0.1170,11.5293,-0.0436,-0.0439,-0.3879,2.5949,0.9287,0.0726,0.2106,1.0000,14.6493,1.0000,0.0000,3.5000,0.0100
1.7600,10.4735,-0.3490,0.1808,11.5839,-0.0471,-0.0466,-0.3545,3.3488,0.9286,0.0726,0.2107,1.0000,14.7061,1.0000,0.0000,4.5000,0.0100
1.7700,10.5899,-0.3466,0.2416,11.6387,-0.0503,-0.0471,-0.3209,3.3599,0.9284,0.0726,0.2107,1.0000,14.7505,1.0000,0.0000,4.5000,0.0100
1.7800,10.7068,-0.3436,0.2978,11.6938,-0.0532,-0.0557,-0.2909,2.9948,0.9282,0.0726,0.2108,1.0000,14.7834,1.0000,0.0000,4.0000,0.0100
1.7900,10.8243,-0.3401,0.3526,11.7489,-0.0558,-0.0568,-0.2572,3.3744,0.9280,0.0726,0.2108,1.0000,14.8056,1.0000,0.0000,4.5000,0.0100
1.8000,10.9423,-0.3361,0.4040,11.8039,-0.0580,-0.0593,-0.2234,3.3782,0.9279,0.0726,0.2108,1.0000,14.8179,1.0000,0.0000,4.5000,0.0100
1.8100,11.0609,-0.3316,0.4518,11.8590,-0.0599,-0.0589,-0.1896,3.3799,0.9277,0.0726,0.2109,1.0000,14.8210,1.0000,0.0000,4.5000,0.0100
1.8200,11.1801,-0.3266,0.4961,11.9140,-0.0615,-0.0640,-0.1558,3.3798,0.9275,0.0725,0.2109,1.0000,14.8159,1.0000,0.0000,4.5000,0.0100
1.8300,11.2998,-0.3212,0.5353,11.9691,-0.0627,-0.0625,-0.1258,3.0032,0.9273,0.0725,0.2110,1.0000,14.8032,1.0000,0.0000,4.0000,0.0100
1.8400,11.4200,-0.3155,0.5725,12.0239,-0.0637,-0.0645,-0.0920,3.3744,0.9272,0.0725,0.2110,1.0000,14.7839,1.0000,0.0000,4.5000,0.0100
1.8500,11.5408,-0.3095,0.6059,12.0785,-0.0642,-0.0650,-0.0583,3.3697,0.9270,0.0725,0.2110,1.0000,14.7586,1.0000,0.0000,4.5000,0.0100
1.8600,11.6621,-0.3031,0.6353,12.1330,-0.0645,-0.0625,-0.0247,3.3637,0.9268,0.0725,0.2111,1.0000,14.7282,1.0000,0.0000,4.5000,0.0100
1.8700,11.7840,-0.2965,0.6592,12.1874,-0.0644,-0.0630,0.0052,2.9844,0.9267,0.0725,0.2111,1.0000,14.6935,1.0000,0.0000,4.0000,0.0100
1.8800,11.9064,-0.2897,0.6808,12.2415,-0.0641,-0.0631,0.0387,3.3490,0.9265,0.0725,0.2112,1.0000,14.6554,1.0000,0.0000,4.5000,0.0100
1.8900,12.0294,-0.2827,0.6968,12.2955,-0.0634,-0.0632,0.0684,2.9701,0.9263,0.0725,0.2112,1.0000,14.6145,1.0000,0.0000,4.0000,0.0100
1.9000,12.1529,-0.2756,0.7104,12.3490,-0.0624,-0.0618,0.1017,3.3319,0.9261,0.0725,0.2112,1.0000,14.5717,1.0000,0.0000,4.5000,0.0100
1.9100,12.2769,-0.2684,0.7196,12.4024,-0.0610,-0.0604,0.1349,3.3228,0.9260,0.0725,0.2113,1.0000,14.5279,1.0000,0.0000,4.5000,0.0100
1.9200,12.4014,-0.2612,0.7203,12.4561,-0.0594,-0.0574,0.1570,2.2104,0.9258,0.0725,0.2113,1.0000,14.4837,1.0000,0.0000,3.0000,0.0100
1.9300,12.5265,-0.2540,0.7219,12.5089,-0.0575,-0.0592,0.1901,3.3047,0.9256,0.0725,0.2114,1.0000,14.4401,1.0000,0.0000,4.5000,0.0100
1.9400,12.6521,-0.2468,0.7189,12.5616,-0.0553,-0.0537,0.2230,3.2960,0.9254,0.0725,0.2114,1.0000,14.3978,1.0000,0.0000,4.5000,0.0100
1.9500,12.7783,-0.2397,0.7114,12.6141,-0.0527,-0.0536,0.2559,3.2878,0.9253,0.0724,0.2114,1.0000,14.3576,1.0000,0.0000,4.5000,0.0100
1.9600,12.9050,-0.2327,0.6978,12.6666,-0.0499,-0.0486,0.2851,2.9164,0.9251,0.0724,0.2115,1.0000,14.3203,1.0000,0.0000,4.0000,0.0100
1.9700,13.0321,-0.2259,0.6785,12.7191,-0.0468,-0.0450,0.3105,2.5471,0.9249,0.0724,0.2115,1.0000,14.2867,1.0000,0.0000,3.5000,0.0100
1.9800,13.1599,-0.2194,0.6527,12.7717,-0.0435,-0.0457,0.3287,1.8167,0.9247,0.0724,0.2116,1.0000,14.2571,1.0000,0.0000,2.5000,0.0100
1.9900,13.2881,-0.2131,0.6292,12.8236,-0.0399,-0.0397,0.3613,3.2627,0.9246,0.0724,0.2116,1.0000,14.2313,1.0000,0.0000,4.5000,0.0100
2.0000,13.4169,-0.2072,0.5902,12.8762,-0.0362,-0.0364,0.3650,0.3624,0.9244,0.0724,0.2116,1.0000,14.2090,1.0000,0.0000,0.5000,0.0100
2.0100,13.5461,-0.2016,0.5592,12.9279,-0.0323,-0.0329,0.3939,2.8941,0.9242,0.0724,0.2117,1.0000,14.1901,1.0000,0.0000,4.0000,0.0100
2.0200,13.6759,-0.1965,0.5144,12.9801,-0.0283,-0.0266,0.3975,0.3618,0.9240,0.0724,0.2117,1.0000,14.1741,1.0000,0.0000,0.5000,0.0100
2.0300,13.8063,-0.1918,0.4697,13.0320,-0.0243,-0.0230,0.4047,0.7230,0.9239,0.0724,0.2118,1.0000,14.1611,1.0000,0.0000,1.0000,0.0100
2.0400,13.9371,-0.1875,0.4312,13.0830,-0.0199,-0.0234,0.4336,2.8886,0.9237,0.0724,0.2118,1.0000,14.1506,1.0000,0.0000,4.0000,0.0100
2.0500,14.0684,-0.1837,0.3761,13.1346,-0.0156,-0.0186,0.4300,-0.3613,0.9235,0.0724,0.2118,1.0000,14.1425,1.0000,0.0000,-0.5000,0.0100
2.0600,14.2003,-0.1805,0.3233,13.1859,-0.0113,-0.0112,0.4336,0.3612,0.9233,0.0724,0.2119,1.0000,14.1366,1.0000,0.0000,0.5000,0.0100
2.0700,14.3327,-0.1778,0.2691,13.2369,-0.0069,-0.0047,0.4372,0.3612,0.9232,0.0724,0.2119,1.0000,14.1325,1.0000,0.0000,0.5000,0.0100
2.0800,14.4655,-0.1757,0.2056,13.2875,-0.0027,0.0004,0.4192,-1.8058,0.9230,0.0723,0.2120,1.0000,14.1301,1.0000,0.0000,-2.5000,0.0100
2.0900,14.5989,-0.1743,0.1476,13.3379,0.0014,0.0022,0.4120,-0.7227,0.9228,0.0723,0.2120,1.0000,14.1292,1.0000,0.0000,-1.0000,0.0100
2.1000,14.7328,-0.1733,0.0991,13.3879,0.0057,0.0071,0.4300,1.8068,0.9227,0.0723,0.2120,1.0000,14.1294,1.0000,0.0000,2.5000,0.0100
2.1100,14.8672,-0.1729,0.0367,13.4378,0.0099,0.0094,0.4192,-1.0847,0.9225,0.0723,0.2121,1.0000,14.1307,1.0000,0.0000,-1.5000,0.0100
2.1200,15.0020,-0.1732,-0.0331,13.4869,0.0137,0.0137,0.3866,-3.2526,0.9223,0.0723,0.2121,1.0000,14.1326,1.0000,0.0000,-4.5000,0.0100
2.1300,15.1374,-0.1742,-0.0993,13.5357,0.0173,0.0163,0.3541,-3.2541,0.9221,0.0723,0.2122,1.0000,14.1351,1.0000,0.0000,-4.5000,0.0100
2.1400,15.2732,-0.1758,-0.1591,13.5845,0.0206,0.0211,0.3288,-2.5332,0.9220,0.0723,0.2122,1.0000,14.1378,1.0000,0.0000,-3.5000,0.0100
2.1500,15.4096,-0.1779,-0.2108,13.6335,0.0237,0.0251,0.3179,-1.0868,0.9218,0.0723,0.2122,1.0000,14.1405,1.0000,0.0000,-1.5000,0.0100
2.1600,15.5464,-0.1806,-0.2671,13.6819,0.0267,0.0266,0.2926,-2.5357,0.9216,0.0723,0.2123,1.0000,14.1431,1.0000,0.0000,-3.5000,0.0100
2.1700,15.6837,-0.1838,-0.3164,13.7305,0.0295,0.0287,0.2780,-1.4502,0.9214,0.0723,0.2123,1.0000,14.1452,1.0000,0.0000,-2.0000,0.0100
2.1800,15.8215,-0.1875,-0.3696,13.7786,0.0319,0.0331,0.2490,-2.8998,0.9213,0.0723,0.2124,1.0000,14.1466,1.0000,0.0000,-4.0000,0.0100
2.1900,15.9598,-0.1916,-0.4167,13.8268,0.0342,0.0354,0.2273,-2.1764,0.9211,0.0723,0.2124,1.0000,14.1472,1.0000,0.0000,-3.0000,0.0100
2.2000,16.0985,-0.1963,-0.4665,13.8744,0.0361,0.0369,0.1910,-3.6253,0.9209,0.0722,0.2124,1.0000,14.1466,1.0000,0.0000,-5.0000,0.0100
2.2100,16.2377,-0.2014,-0.5117,13.9220,0.0377,0.0364,0.1548,-3.6259,0.9207,0.0722,0.2125,1.0000,14.1446,1.0000,0.0000,-5.0000,0.0100
2.2200,16.3774,-0.2069,-0.5468,13.9702,0.0390,0.0404,0.1330,-2.1774,0.9206,0.0722,0.2125,1.0000,14.1410,1.0000,0.0000,-3.0000,0.0100
2.2300,16.5176,-0.2127,-0.5805,14.0183,0.0401,0.0401,0.1076,-2.5397,0.9204,0.0722,0.2126,1.0000,14.1356,1.0000,0.0000,-3.5000,0.0100
2.2400,16.6583,-0.2188,-0.6149,14.0659,0.0408,0.0403,0.0714,-3.6250,0.9202,0.0722,0.2126,1.0000,14.1286,1.0000,0.0000,-5.0000,0.0100
2.2500,16.7994,-0.2253,-0.6429,14.1137,0.0412,0.0424,0.0387,-3.2623,0.9200,0.0722,0.2126,1.0000,14.1200,1.0000,0.0000,-4.5000,0.0100
2.2600,16.9410,-0.2319,-0.6651,14.1618,0.0413,0.0410,0.0097,-2.8992,0.9199,0.0722,0.2127,1.0000,14.1100,1.0000,0.0000,-4.0000,0.0100
2.2700,17.0831,-0.2387,-0.6793,14.2103,0.0412,0.0433,-0.0084,-1.8120,0.9197,0.0722,0.2127,1.0000,14.0987,1.0000,0.0000,-2.5000,0.0100
2.2800,17.2257,-0.2457,-0.6974,14.2580,0.0407,0.0402,-0.0446,-3.6185,0.9195,0.0722,0.2128,1.0000,14.0863,1.0000,0.0000,-5.0000,0.0100
2.2900,17.3688,-0.2527,-0.7051,14.3064,0.0401,0.0413,-0.0663,-2.1714,0.9193,0.0722,0.2128,1.0000,14.0729,1.0000,0.0000,-3.0000,0.0100
2.3000,17.5123,-0.2598,-0.7095,14.3549,0.0392,0.0379,-0.0880,-2.1699,0.9192,0.0722,0.2128,1.0000,14.0587,1.0000,0.0000,-3.0000,0.0100
2.3100,17.6563,-0.2670,-0.7159,14.4027,0.0380,0.0383,-0.1241,-3.6108,0.9190,0.0722,0.2129,1.0000,14.0438,1.0000,0.0000,-5.0000,0.0100
2.3200,17.8009,-0.2741,-0.7102,14.4514,0.0365,0.0358,-0.1421,-1.8056,0.9188,0.0722,0.2129,1.0000,14.0283,1.0000,0.0000,-2.5000,0.0100
2.3300,17.9459,-0.2812,-0.7082,14.4993,0.0348,0.0361,-0.1782,-3.6049,0.9187,0.0721,0.2130,1.0000,14.0124,1.0000,0.0000,-5.0000,0.0100
2.3400,18.0913,-0.2881,-0.6901,14.5482,0.0329,0.0321,-0.1854,-0.7212,0.9185,0.0721,0.2130,1.0000,13.9963,1.0000,0.0000,-1.0000,0.0100
2.3500,18.2373,-0.2949,-0.6786,14.5963,0.0308,0.0326,-0.2142,-2.8803,0.9183,0.0721,0.2130,1.0000,13.9800,1.0000,0.0000,-4.0000,0.0100
2.3600,18.3837,-0.3014,-0.6531,14.6451,0.0286,0.0278,-0.2178,-0.3600,0.9181,0.0721,0.2131,1.0000,13.9638,1.0000,0.0000,-0.5000,0.0100
2.3700,18.5307,-0.3077,-0.6333,14.6933,0.0262,0.0262,-0.2394,-2.1573,0.9180,0.0721,0.2131,1.0000,13.9477,1.0000,0.0000,-3.0000,0.0100
2.3800,18.6781,-0.3138,-0.6059,14.7417,0.0237,0.0239,-0.2502,-1.0781,0.9178,0.0721,0.2132,1.0000,13.9319,1.0000,0.0000,-1.5000,0.0100
2.3900,18.8260,-0.3196,-0.5804,14.7897,0.0210,0.0215,-0.2717,-2.1537,0.9176,0.0721,0.2132,1.0000,13.9166,1.0000,0.0000,-3.0000,0.0100
2.4000,18.9744,-0.3250,-0.5432,14.8379,0.0183,0.0197,-0.2717,0.0000,0.9174,0.0721,0.2132,1.0000,13.9019,1.0000,0.0000,0.0000,0.0100
2.4100,19.1232,-0.3301,-0.5135,14.8856,0.0153,0.0134,-0.2932,-2.1506,0.9173,0.0721,0.2133,1.0000,13.8879,1.0000,0.0000,-3.0000,0.0100
2.4200,19.2726,-0.3348,-0.4694,14.9335,0.0125,0.0132,-0.2860,0.7167,0.9171,0.0721,0.2133,1.0000,13.8748,1.0000,0.0000,1.0000,0.0100
2.4300,19.4224,-0.3392,-0.4311,14.9810,0.0095,0.0088,-0.2932,-0.7163,0.9169,0.0721,0.2134,1.0000,13.8627,1.0000,0.0000,-1.0000,0.0100
2.4400,19.5727,-0.3431,-0.3899,15.0283,0.0066,0.0071,-0.2968,-0.3580,0.9167,0.0721,0.2134,1.0000,13.8518,1.0000,0.0000,-0.5000,0.0100
2.4500,19.7234,-0.3465,-0.3462,15.0754,0.0036,0.0003,-0.2968,0.0000,0.9166,0.0721,0.2134,1.0000,13.8422,1.0000,0.0000,0.0000,0.0100
2.4600,19.8746,-0.3495,-0.3033,15.1223,0.0006,-0.0008,-0.3004,-0.3577,0.9164,0.0720,0.2135,1.0000,13.8340,1.0000,0.0000,-0.5000,0.0100
2.4700,20.0263,-0.3520,-0.2501,15.1688,-0.0022,-0.0007,-0.2789,2.1451,0.9162,0.0720,0.2135,1.0000,13.8275,1.0000,0.0000,3.0000,0.0100
2.4800,20.1785,-0.3541,-0.2101,15.2152,-0.0051,-0.0061,-0.2861,-0.7153,0.9160,0.0720,0.2136,1.0000,13.8226,1.0000,0.0000,-1.0000,0.0100
2.4900,20.3311,-0.3558,-0.1606,15.2613,-0.0078,-0.0082,-0.2718,1.4305,0.9159,0.0720,0.2136,1.0000,13.8197,1.0000,0.0000,2.0000,0.0100
2.5000,20.4842,-0.3569,-0.1167,15.3074,-0.0105,-0.0092,-0.2682,0.3578,0.9157,0.0720,0.2136,1.0000,13.8188,1.0000,0.0000,0.5000,0.0100
2.5100,20.6377,-0.3575,-0.0623,15.3528,-0.0128,-0.0123,-0.2360,3.2179,0.9155,0.0720,0.2137,1.0000,13.8200,1.0000,0.0000,4.5000,0.0100
2.5200,20.7917,-0.3578,-0.0216,15.3985,-0.0151,-0.0151,-0.2288,0.7162,0.9153,0.0720,0.2137,1.0000,13.8232,1.0000,0.0000,1.0000,0.0100
2.5300,20.9461,-0.3576,0.0145,15.4443,-0.0174,-0.0148,-0.2324,-0.3583,0.9152,0.0720,0.2138,1.0000,13.8280,1.0000,0.0000,-0.5000,0.0100
2.5400,21.1010,-0.3570,0.0635,15.4895,-0.0195,-0.0214,-0.2038,2.8664,0.9150,0.0720,0.2138,1.0000,13.8339,1.0000,0.0000,4.0000,0.0100
2.5500,21.2564,-0.3559,0.1031,15.5349,-0.0214,-0.0209,-0.1894,1.4352,0.9148,0.0720,0.2139,1.0000,13.8407,1.0000,0.0000,2.0000,0.0100
2.5600,21.4122,-0.3546,0.1382,15.5805,-0.0232,-0.0274,-0.1822,0.7183,0.9147,0.0720,0.2139,1.0000,13.8477,1.0000,0.0000,1.0000,0.0100
2.5700,21.5684,-0.3528,0.1779,15.6258,-0.0248,-0.0249,-0.1607,2.1558,0.9145,0.0720,0.2139,1.0000,13.8548,1.0000,0.0000,3.0000,0.0100
2.5800,21.7251,-0.3506,0.2145,15.6711,-0.0262,-0.0272,-0.1391,2.1574,0.9143,0.0719,0.2140,1.0000,13.8614,1.0000,0.0000,3.0000,0.0100
2.5900,21.8823,-0.3482,0.2427,15.7167,-0.0275,-0.0274,-0.1319,0.7200,0.9141,0.0719,0.2140,1.0000,13.8671,1.0000,0.0000,1.0000,0.0100
2.6000,22.0399,-0.3454,0.2793,15.7617,-0.0285,-0.0294,-0.0995,3.2387,0.9140,0.0719,0.2141,1.0000,13.8716,1.0000,0.0000,4.5000,0.0100
2.6100,22.1980,-0.3424,0.3031,15.8073,-0.0294,-0.0275,-0.0887,1.0811,0.9138,0.0719,0.2141,1.0000,13.8744,1.0000,0.0000,1.5000,0.0100
2.6200,22.3565,-0.3391,0.3332,15.8523,-0.0299,-0.0335,-0.0563,3.2414,0.9136,0.0719,0.2141,1.0000,13.8752,1.0000,0.0000,4.5000,0.0100
2.6300,22.5155,-0.3356,0.3478,15.8981,-0.0305,-0.0301,-0.0527,0.3606,0.9134,0.0719,0.2142,1.0000,13.8735,1.0000,0.0000,0.5000,0.0100
2.6400,22.6749,-0.3319,0.3698,15.9433,-0.0307,-0.0289,-0.0274,2.5225,0.9133,0.0719,0.2142,1.0000,13.8689,1.0000,0.0000,3.5000,0.0100
2.6500,22.8348,-0.3280,0.3839,15.9888,-0.0309,-0.0339,-0.0130,1.4417,0.9131,0.0719,0.2143,1.0000,13.8610,1.0000,0.0000,2.0000,0.0100
2.6600,22.9952,-0.3240,0.3997,16.0339,-0.0308,-0.0285,0.0122,2.5205,0.9129,0.0719,0.2143,1.0000,13.8495,1.0000,0.0000,3.5000,0.0100
2.6700,23.1560,-0.3200,0.4048,16.0793,-0.0306,-0.0314,0.0194,0.7200,0.9127,0.0719,0.2143,1.0000,13.8338,1.0000,0.0000,1.0000,0.0100
2.6800,23.3172,-0.3158,0.4179,16.1239,-0.0300,-0.0345,0.0517,3.2329,0.9126,0.0719,0.2144,1.0000,13.8137,1.0000,0.0000,4.5000,0.0100
2.6900,23.4789,-0.3117,0.4138,16.1691,-0.0295,-0.0317,0.0517,0.0000,0.9124,0.0719,0.2144,1.0000,13.7886,1.0000,0.0000,0.0000,0.0100
2.7000,23.6410,-0.3076,0.4123,16.2138,-0.0289,-0.0283,0.0589,0.7167,0.9122,0.0719,0.2145,1.0000,13.7583,1.0000,0.0000,1.0000,0.0100
2.7100,23.8036,-0.3034,0.4187,16.2575,-0.0280,-0.0279,0.0910,3.2144,0.9120,0.0718,0.2145,1.0000,13.7222,1.0000,0.0000,4.5000,0.0100
2.7200,23.9666,-0.2993,0.4039,16.3017,-0.0272,-0.0260,0.0803,-1.0695,0.9119,0.0718,0.2145,1.0000,13.6801,1.0000,0.0000,-1.5000,0.0100
2.7300,24.1301,-0.2953,0.4051,16.3446,-0.0261,-0.0258,0.1087,2.8407,0.9117,0.0718,0.2146,1.0000,13.6314,1.0000,0.0000,4.0000,0.0100
2.7400,24.2939,-0.2913,0.4027,16.3869,-0.0247,-0.0219,0.1406,3.1830,0.9115,0.0718,0.2146,1.0000,13.5757,1.0000,0.0000,4.5000,0.0100
2.7500,24.4582,-0.2874,0.3857,16.4292,-0.0233,-0.0212,0.1476,0.7050,0.9113,0.0718,0.2147,1.0000,13.5128,1.0000,0.0000,1.0000,0.0100
2.7600,24.6229,-0.2838,0.3634,16.4709,-0.0218,-0.0202,0.1441,-0.3508,0.9112,0.0718,0.2147,1.0000,13.4421,1.0000,0.0000,-0.5000,0.0100
2.7700,24.7880,-0.2803,0.3465,16.5115,-0.0203,-0.0221,0.1546,1.0463,0.9110,0.0718,0.2147,1.0000,13.3633,1.0000,0.0000,1.5000,0.0100
2.7800,24.9536,-0.2771,0.3251,16.5512,-0.0187,-0.0179,0.1580,0.3466,0.9108,0.0718,0.2148,1.0000,13.2760,1.0000,0.0000,0.5000,0.0100
2.7900,25.1195,-0.2740,0.3065,16.5898,-0.0170,-0.0162,0.1718,1.3767,0.9107,0.0718,0.2148,1.0000,13.1809,1.0000,0.0000,2.0000,0.0100
2.8000,25.2857,-0.2712,0.2778,16.6274,-0.0153,-0.0119,0.1650,-0.6834,0.9105,0.0718,0.2149,1.0000,13.0790,1.0000,0.0000,-1.0000,0.0100
2.8100,25.4524,-0.2687,0.2549,16.6636,-0.0136,-0.0161,0.1717,0.6779,0.9103,0.0718,0.2149,1.0000,12.9715,1.0000,0.0000,1.0000,0.0100
2.8200,25.6193,-0.2664,0.2305,16.6986,-0.0118,-0.0124,0.1785,0.6723,0.9101,0.0718,0.2150,1.0000,12.8595,1.0000,0.0000,1.0000,0.0100
2.8300,25.7867,-0.2642,0.2108,16.7320,-0.0098,-0.0096,0.2018,2.3313,0.9100,0.0717,0.2150,1.0000,12.7442,1.0000,0.0000,3.5000,0.0100
2.8400,25.9543,-0.2625,0.1759,16.7645,-0.0078,-0.0079,0.1952,-0.6605,0.9098,0.0717,0.2150,1.0000,12.6266,1.0000,0.0000,-1.0000,0.0100
2.8500,26.1223,-0.2610,0.1442,16.7956,-0.0059,-0.0063,0.1952,0.0000,0.9096,0.0717,0.2151,1.0000,12.5080,1.0000,0.0000,0.0000,0.0100
2.8600,26.2905,-0.2600,0.1074,16.8252,-0.0041,-0.0073,0.1822,-1.2968,0.9094,0.0717,0.2151,1.0000,12.3893,1.0000,0.0000,-2.0000,0.0100
2.8700,26.4591,-0.2591,0.0879,16.8531,-0.0020,-0.0019,0.2111,2.8886,0.9093,0.0717,0.2152,1.0000,12.2719,1.0000,0.0000,4.5000,0.0100
2.8800,26.6279,-0.2586,0.0502,16.8801,0.0001,-0.0001,0.2047,-0.6367,0.9091,0.0717,0.2152,1.0000,12.1568,1.0000,0.0000,-1.0000,0.0100
2.8900,26.7969,-0.2585,0.0133,16.9058,0.0021,0.0005,0.1984,-0.6311,0.9089,0.0717,0.2152,1.0000,12.0451,1.0000,0.0000,-1.0000,0.0100
2.9000,26.9662,-0.2587,-0.0216,16.9303,0.0040,0.0062,0.1953,-0.3128,0.9087,0.0717,0.2153,1.0000,11.9379,1.0000,0.0000,-0.5000,0.0100
2.9100,27.1358,-0.2592,-0.0563,16.9536,0.0059,0.0008,0.1922,-0.3103,0.9086,0.0717,0.2153,1.0000,11.8365,1.0000,0.0000,-0.5000,0.0100
2.9200,27.3055,-0.2601,-0.0862,16.9757,0.0080,0.0095,0.2014,0.9235,0.9084,0.0717,0.2154,1.0000,11.7419,1.0000,0.0000,1.5000,0.0100
2.9300,27.4755,-0.2614,-0.1292,16.9966,0.0098,0.0100,0.1800,-2.1386,0.9082,0.0717,0.2154,1.0000,11.6552,1.0000,0.0000,-3.5000,0.0100
